id,opened,symbol,strategy,expiry,legs_json,net_credit,max_loss,qty,status,settle_spot,pnl_gross,fees,pnl_net,closed,context
ETH-long_strangle-20260805152756,2026-08-05T15:27:56.784655,ETH,long_strangle,2026-08-06,"[{""type"": ""call"", ""strike"": 1900.0, ""side"": 1, ""entry_premium"": 5.46489813, ""symbol"": ""C-ETH-1900-060826""}, {""type"": ""put"", ""strike"": 1860.0, ""side"": 1, ""entry_premium"": 6.03559576, ""symbol"": ""P-ETH-1860-060826""}]",-0.115,0.115,870,settled,1906.15,-0.0535,0.0073,-0.0608,2026-08-06,"{""entry_spot"": 1878.24, ""entry_iv"": 34.05, ""qty"": 870, ""pop"": 0.553, ""why"": ""major event ahead \u2014 long vol into the move"", ""expiry_type"": ""daily"", ""net_delta"": -0.0002, ""net_theta"": -0.1317, ""net_vega"": 0.0061, ""net_gamma"": 0.0002, ""bias"": ""Neutral"", ""pcr"": 0.91, ""max_pain"": 1870.0, ""skew"": -0.3, ""support"": 1800.0, ""resistance"": 1960.0}"
BTC-cheap_strangle-20260805184922,2026-08-05T18:49:22.370932,BTC,cheap_strangle,2026-08-06,"[{""type"": ""call"", ""strike"": 65200.0, ""side"": 1, ""entry_premium"": 99.36029307, ""symbol"": ""C-BTC-65200-060826""}, {""type"": ""put"", ""strike"": 64400.0, ""side"": 1, ""entry_premium"": 94.68124245, ""symbol"": ""P-BTC-64400-060826""}]",-0.194,0.194,520,settled,64698.6,-0.194,0.008,-0.2021,2026-08-06,"{""entry_spot"": 64787.7, ""entry_iv"": 17.85, ""qty"": 520, ""pop"": 0.515, ""why"": ""cheap strangle: \u00b1400 premiums \u2264 100"", ""expiry_type"": ""daily"", ""net_delta"": 0.0, ""net_theta"": -0.2782, ""net_vega"": 0.0185, ""net_gamma"": 0.0, ""bias"": ""Slightly Bearish"", ""pcr"": 1.24, ""max_pain"": 64600.0, ""skew"": -0.4, ""support"": 64000.0, ""resistance"": 66200.0}"
BTC-long_strangle-20260806071949,2026-08-06T07:19:49.926259,BTC,long_strangle,2026-08-06,"[{""type"": ""call"", ""strike"": 65200.0, ""side"": 1, ""entry_premium"": 36.55773706, ""symbol"": ""C-BTC-65200-060826""}, {""type"": ""put"", ""strike"": 64600.0, ""side"": 1, ""entry_premium"": 27.61771715, ""symbol"": ""P-BTC-64600-060826""}]",-0.0642,0.0642,1560,settled,64924.7,-0.0642,0.0027,-0.0668,2026-08-06,"{""entry_spot"": 64924.7, ""entry_iv"": 18.5, ""qty"": 1560, ""pop"": 0.361, ""why"": ""major event ahead \u2014 long vol into the move"", ""expiry_type"": ""daily"", ""net_delta"": 0.0, ""net_theta"": -0.4414, ""net_vega"": 0.0079, ""net_gamma"": 0.0, ""bias"": ""Slightly Bearish"", ""pcr"": 1.7, ""max_pain"": 64800.0, ""skew"": 0.3, ""support"": 64400.0, ""resistance"": 66200.0}"
BTC-cheap_strangle-20260806071950,2026-08-06T07:19:50.646517,BTC,cheap_strangle,2026-08-06,"[{""type"": ""call"", ""strike"": 65400.0, ""side"": 1, ""entry_premium"": 12.2534891, ""symbol"": ""C-BTC-65400-060826""}, {""type"": ""put"", ""strike"": 64600.0, ""side"": 1, ""entry_premium"": 27.61771715, ""symbol"": ""P-BTC-64600-060826""}]",-0.0399,0.0399,2510,settled,64924.7,-0.0399,0.0016,-0.0415,2026-08-06,"{""entry_spot"": 64924.7, ""entry_iv"": 18.5, ""qty"": 2510, ""pop"": 0.243, ""why"": ""cheap strangle: \u00b1400 premiums \u2264 100"", ""expiry_type"": ""daily"", ""net_delta"": -0.0001, ""net_theta"": -0.3388, ""net_vega"": 0.0059, ""net_gamma"": 0.0, ""bias"": ""Slightly Bearish"", ""pcr"": 1.7, ""max_pain"": 64800.0, ""skew"": 0.3, ""support"": 64400.0, ""resistance"": 66200.0}"
ETH-long_strangle-20260806071951,2026-08-06T07:19:51.825941,ETH,long_strangle,2026-08-06,"[{""type"": ""call"", ""strike"": 1920.0, ""side"": 1, ""entry_premium"": 3.16581021, ""symbol"": ""C-ETH-1920-060826""}, {""type"": ""put"", ""strike"": 1900.0, ""side"": 1, ""entry_premium"": 1.13329259, ""symbol"": ""P-ETH-1900-060826""}]",-0.043,0.043,2330,settled,1914.12,-0.043,0.0018,-0.0448,2026-08-06,"{""entry_spot"": 1914.12, ""entry_iv"": 27.95, ""qty"": 2330, ""pop"": 0.49, ""why"": ""major event ahead \u2014 long vol into the move"", ""expiry_type"": ""daily"", ""net_delta"": 0.0019, ""net_theta"": -0.2161, ""net_vega"": 0.0027, ""net_gamma"": 0.00043, ""bias"": ""Slightly Bearish"", ""pcr"": 1.48, ""max_pain"": 1910.0, ""skew"": 0.0, ""support"": 1860.0, ""resistance"": 1960.0}"
BTC-long_strangle-20260806100708,2026-08-06T10:07:08.990678,BTC,long_strangle,2026-08-06,"[{""type"": ""call"", ""strike"": 64800.0, ""side"": 1, ""entry_premium"": 31.23315786, ""symbol"": ""C-BTC-64800-060826""}, {""type"": ""put"", ""strike"": 64400.0, ""side"": 1, ""entry_premium"": 22.0093686, ""symbol"": ""P-BTC-64400-060826""}]",-0.0532,0.0532,1880,settled,64635.6,-0.0532,0.0022,-0.0554,2026-08-06,"{""entry_spot"": 64635.6, ""entry_iv"": 11.95, ""qty"": 1880, ""pop"": 0.408, ""why"": ""major event ahead \u2014 long vol into the move"", ""expiry_type"": ""daily"", ""net_delta"": 0.0001, ""net_theta"": -0.8425, ""net_vega"": 0.0053, ""net_gamma"": 0.0, ""bias"": ""Slightly Bearish"", ""pcr"": 1.38, ""max_pain"": 64600.0, ""skew"": 1.3, ""support"": 64400.0, ""resistance"": 66000.0}"
BTC-cheap_strangle-20260806100709,2026-08-06T10:07:09.607152,BTC,cheap_strangle,2026-08-06,"[{""type"": ""call"", ""strike"": 65000.0, ""side"": 1, ""entry_premium"": 17.50057183, ""symbol"": ""C-BTC-65000-060826""}, {""type"": ""put"", ""strike"": 64200.0, ""side"": 1, ""entry_premium"": 15.73630273, ""symbol"": ""P-BTC-64200-060826""}]",-0.0332,0.0332,3010,settled,64635.6,-0.0332,0.0014,-0.0346,2026-08-06,"{""entry_spot"": 64635.6, ""entry_iv"": 11.95, ""qty"": 3010, ""pop"": 0.215, ""why"": ""cheap strangle: \u00b1400 premiums \u2264 100"", ""expiry_type"": ""daily"", ""net_delta"": 0.0, ""net_theta"": -0.7535, ""net_vega"": 0.0035, ""net_gamma"": 0.0, ""bias"": ""Slightly Bearish"", ""pcr"": 1.38, ""max_pain"": 64600.0, ""skew"": 1.3, ""support"": 64400.0, ""resistance"": 66000.0}"
BTC-butterfly-20260806100710,2026-08-06T10:07:10.343886,BTC,butterfly,2026-08-06,"[{""type"": ""call"", ""strike"": 64600.0, ""side"": 1, ""entry_premium"": 98.20523611, ""symbol"": ""C-BTC-64600-060826""}, {""type"": ""call"", ""strike"": 65000.0, ""side"": -1, ""entry_premium"": 17.50057183, ""symbol"": ""C-BTC-65000-060826""}, {""type"": ""call"", ""strike"": 65000.0, ""side"": -1, ""entry_premium"": 17.50057183, ""symbol"": ""C-BTC-65000-060826""}, {""type"": ""call"", ""strike"": 65600.0, ""side"": 1, ""entry_premium"": 0.49503644, ""symbol"": ""C-BTC-65600-060826""}]",-0.0637,0.2637,380,settled,64635.6,-0.0281,0.007,-0.0351,2026-08-06,"{""entry_spot"": 64635.6, ""entry_iv"": 11.95, ""qty"": 380, ""pop"": 0.583, ""why"": ""butterfly pin \u00b7 R:R 1.3 \u00b7 1.9h to expiry"", ""expiry_type"": ""daily"", ""net_delta"": 0.0003, ""net_theta"": 0.2431, ""net_vega"": 0.0, ""net_gamma"": 0.0, ""bias"": ""Slightly Bearish"", ""pcr"": 1.38, ""max_pain"": 64600.0, ""skew"": 1.3, ""support"": 64400.0, ""resistance"": 66000.0, ""rr"": 1.28}"
ETH-long_strangle-20260806100711,2026-08-06T10:07:11.504491,ETH,long_strangle,2026-08-06,"[{""type"": ""call"", ""strike"": 1910.0, ""side"": 1, ""entry_premium"": 1.0568997, ""symbol"": ""C-ETH-1910-060826""}, {""type"": ""put"", ""strike"": 1900.0, ""side"": 1, ""entry_premium"": 1.4292599, ""symbol"": ""P-ETH-1900-060826""}]",-0.0249,0.0249,4020,settled,1904.22,-0.0249,0.001,-0.0259,2026-08-06,"{""entry_spot"": 1904.22, ""entry_iv"": 15.65, ""qty"": 4020, ""pop"": 0.522, ""why"": ""major event ahead \u2014 long vol into the move"", ""expiry_type"": ""daily"", ""net_delta"": -0.0003, ""net_theta"": -0.3209, ""net_vega"": 0.0018, ""net_gamma"": 0.00084, ""bias"": ""Slightly Bearish"", ""pcr"": 1.4, ""max_pain"": 1910.0, ""skew"": 0.1, ""support"": 1880.0, ""resistance"": 1960.0}"
ETH-butterfly-20260806100712,2026-08-06T10:07:12.100780,ETH,butterfly,2026-08-06,"[{""type"": ""call"", ""strike"": 1900.0, ""side"": 1, ""entry_premium"": 5.64217873, ""symbol"": ""C-ETH-1900-060826""}, {""type"": ""call"", ""strike"": 1950.0, ""side"": -1, ""entry_premium"": 0.03377087, ""symbol"": ""C-ETH-1950-060826""}, {""type"": ""call"", ""strike"": 1950.0, ""side"": -1, ""entry_premium"": 0.03377087, ""symbol"": ""C-ETH-1950-060826""}, {""type"": ""call"", ""strike"": 1970.0, ""side"": 1, ""entry_premium"": 0.01, ""symbol"": ""C-ETH-1970-060826""}]",-0.0558,0.0558,1790,settled,1904.22,-0.0136,0.0041,-0.0178,2026-08-06,"{""entry_spot"": 1904.22, ""entry_iv"": 15.65, ""qty"": 1790, ""pop"": 0.725, ""why"": ""butterfly pin \u00b7 R:R 8.0 \u00b7 1.9h to expiry"", ""expiry_type"": ""daily"", ""net_delta"": 0.0071, ""net_theta"": -0.1277, ""net_vega"": 0.0008, ""net_gamma"": 0.00041, ""bias"": ""Slightly Bearish"", ""pcr"": 1.4, ""max_pain"": 1910.0, ""skew"": 0.1, ""support"": 1880.0, ""resistance"": 1960.0, ""rr"": 7.95}"
BTC-long_strangle-20260806145220,2026-08-06T14:52:20.505900,BTC,long_strangle,2026-08-07,"[{""type"": ""call"", ""strike"": 65200.0, ""side"": 1, ""entry_premium"": 132.59555872, ""symbol"": ""C-BTC-65200-070826""}, {""type"": ""put"", ""strike"": 64200.0, ""side"": 1, ""entry_premium"": 127.89712578, ""symbol"": ""P-BTC-64200-070826""}]",-0.2605,0.2605,380,settled,64271.7,-0.2605,0.0108,-0.2713,2026-08-07,"{""entry_spot"": 64699.9, ""entry_iv"": 23.45, ""qty"": 380, ""pop"": 0.533, ""why"": ""major event ahead \u2014 long vol into the move"", ""expiry_type"": ""daily"", ""net_delta"": 0.0, ""net_theta"": -0.2998, ""net_vega"": 0.0209, ""net_gamma"": 0.0, ""bias"": ""Neutral"", ""pcr"": 0.79, ""max_pain"": 64600.0, ""skew"": 0.2, ""support"": 62500.0, ""resistance"": 72000.0}"
ETH-long_strangle-20260806145221,2026-08-06T14:52:21.677677,ETH,long_strangle,2026-08-07,"[{""type"": ""call"", ""strike"": 1940.0, ""side"": 1, ""entry_premium"": 4.87145261, ""symbol"": ""C-ETH-1940-070826""}, {""type"": ""put"", ""strike"": 1890.0, ""side"": 1, ""entry_premium"": 6.34630925, ""symbol"": ""P-ETH-1890-070826""}]",-0.1122,0.1122,890,settled,1901.41,-0.1122,0.0046,-0.1168,2026-08-07,"{""entry_spot"": 1911.09, ""entry_iv"": 36.6, ""qty"": 890, ""pop"": 0.503, ""why"": ""major event ahead \u2014 long vol into the move"", ""expiry_type"": ""daily"", ""net_delta"": -0.0004, ""net_theta"": -0.1341, ""net_vega"": 0.006, ""net_gamma"": 0.00017, ""bias"": ""Neutral"", ""pcr"": 0.54, ""max_pain"": 1900.0, ""skew"": -0.6, ""support"": 1860.0, ""resistance"": 2200.0}"
BTC-cheap_strangle-20260807002303,2026-08-07T00:23:03.185731,BTC,cheap_strangle,2026-08-07,"[{""type"": ""call"", ""strike"": 64600.0, ""side"": 1, ""entry_premium"": 68.84465212, ""symbol"": ""C-BTC-64600-070826""}, {""type"": ""put"", ""strike"": 63800.0, ""side"": 1, ""entry_premium"": 39.91653896, ""symbol"": ""P-BTC-63800-070826""}]",-0.1088,0.1088,920,settled,64271.7,-0.1088,0.0045,-0.1133,2026-08-07,"{""entry_spot"": 64271.7, ""entry_iv"": 27.55, ""qty"": 920, ""pop"": 0.405, ""why"": ""cheap strangle: \u00b1400 premiums \u2264 100"", ""expiry_type"": ""daily"", ""net_delta"": 0.0001, ""net_theta"": -0.2734, ""net_vega"": 0.013, ""net_gamma"": 0.0, ""bias"": ""Neutral"", ""pcr"": 0.88, ""max_pain"": 64500.0, ""skew"": -0.2, ""support"": 63200.0, ""resistance"": 72000.0}"
BTC-cheap_strangle-20260807032610,2026-08-07T03:26:10.037835,BTC,cheap_strangle,2026-08-07,"[{""type"": ""call"", ""strike"": 64800.0, ""side"": 1, ""entry_premium"": 24.62157184, ""symbol"": ""C-BTC-64800-070826""}, {""type"": ""put"", ""strike"": 64000.0, ""side"": 1, ""entry_premium"": 51.58155414, ""symbol"": ""P-BTC-64000-070826""}]",-0.0762,0.0762,1310,settled,64310.1,-0.0762,0.0031,-0.0794,2026-08-07,"{""entry_spot"": 64310.1, ""entry_iv"": 23.6, ""qty"": 1310, ""pop"": 0.344, ""why"": ""cheap strangle: \u00b1400 premiums \u2264 100"", ""expiry_type"": ""daily"", ""net_delta"": -0.0001, ""net_theta"": -0.2874, ""net_vega"": 0.01, ""net_gamma"": 0.0, ""bias"": ""Neutral"", ""pcr"": 0.9, ""max_pain"": 64400.0, ""skew"": 0.4, ""support"": 63000.0, ""resistance"": 72000.0}"
BTC-long_strangle-20260807051316,2026-08-07T05:13:16.116350,BTC,long_strangle,2026-08-07,"[{""type"": ""call"", ""strike"": 64500.0, ""side"": 1, ""entry_premium"": 75.53599969, ""symbol"": ""C-BTC-64500-070826""}, {""type"": ""put"", ""strike"": 64000.0, ""side"": 1, ""entry_premium"": 54.78414499, ""symbol"": ""P-BTC-64000-070826""}]",-0.1303,0.1303,770,settled,64258.5,-0.1303,0.0054,-0.1357,2026-08-07,"{""entry_spot"": 64258.5, ""entry_iv"": 22.2, ""qty"": 770, ""pop"": 0.529, ""why"": ""major event ahead \u2014 long vol into the move"", ""expiry_type"": ""daily"", ""net_delta"": 0.0, ""net_theta"": -0.4633, ""net_vega"": 0.0117, ""net_gamma"": 0.0, ""bias"": ""Neutral"", ""pcr"": 0.84, ""max_pain"": 64400.0, ""skew"": -2.6, ""support"": 63000.0, ""resistance"": 72000.0}"
BTC-cheap_strangle-20260807051316,2026-08-07T05:13:16.606414,BTC,cheap_strangle,2026-08-07,"[{""type"": ""call"", ""strike"": 64600.0, ""side"": 1, ""entry_premium"": 38.15907179, ""symbol"": ""C-BTC-64600-070826""}, {""type"": ""put"", ""strike"": 63800.0, ""side"": 1, ""entry_premium"": 22.63900757, ""symbol"": ""P-BTC-63800-070826""}]",-0.0608,0.0608,1640,settled,64258.5,-0.0608,0.0025,-0.0633,2026-08-07,"{""entry_spot"": 64258.5, ""entry_iv"": 22.2, ""qty"": 1640, ""pop"": 0.307, ""why"": ""cheap strangle: \u00b1400 premiums \u2264 100"", ""expiry_type"": ""daily"", ""net_delta"": 0.0001, ""net_theta"": -0.3188, ""net_vega"": 0.0084, ""net_gamma"": 0.0, ""bias"": ""Neutral"", ""pcr"": 0.84, ""max_pain"": 64400.0, ""skew"": -2.6, ""support"": 63000.0, ""resistance"": 72000.0}"
ETH-long_strangle-20260807051317,2026-08-07T05:13:17.405826,ETH,long_strangle,2026-08-07,"[{""type"": ""call"", ""strike"": 1910.0, ""side"": 1, ""entry_premium"": 1.96597566, ""symbol"": ""C-ETH-1910-070826""}, {""type"": ""put"", ""strike"": 1890.0, ""side"": 1, ""entry_premium"": 2.58834049, ""symbol"": ""P-ETH-1890-070826""}]",-0.0455,0.0455,2200,settled,1898.66,-0.0455,0.0019,-0.0474,2026-08-07,"{""entry_spot"": 1898.66, ""entry_iv"": 30.1, ""qty"": 2200, ""pop"": 0.51, ""why"": ""major event ahead \u2014 long vol into the move"", ""expiry_type"": ""daily"", ""net_delta"": -0.0005, ""net_theta"": -0.1697, ""net_vega"": 0.0034, ""net_gamma"": 0.00043, ""bias"": ""Slightly Bullish"", ""pcr"": 0.67, ""max_pain"": 1900.0, ""skew"": 0.1, ""support"": 1880.0, ""resistance"": 2200.0}"
BTC-long_strangle-20260807062004,2026-08-07T06:20:04.218276,BTC,long_strangle,2026-08-07,"[{""type"": ""call"", ""strike"": 64600.0, ""side"": 1, ""entry_premium"": 77.22765286, ""symbol"": ""C-BTC-64600-070826""}, {""type"": ""put"", ""strike"": 64200.0, ""side"": 1, ""entry_premium"": 70.60288978, ""symbol"": ""P-BTC-64200-070826""}]",-0.1478,0.1478,680,settled,64414.6,-0.1478,0.0061,-0.1539,2026-08-07,"{""entry_spot"": 64414.6, ""entry_iv"": 21.25, ""qty"": 680, ""pop"": 0.605, ""why"": ""major event ahead \u2014 long vol into the move"", ""expiry_type"": ""daily"", ""net_delta"": 0.0, ""net_theta"": -0.5708, ""net_vega"": 0.0114, ""net_gamma"": 0.0, ""bias"": ""Neutral"", ""pcr"": 0.85, ""max_pain"": 64400.0, ""skew"": 0.7, ""support"": 63000.0, ""resistance"": 72000.0}"
BTC-cheap_strangle-20260807062004,2026-08-07T06:20:04.753595,BTC,cheap_strangle,2026-08-07,"[{""type"": ""call"", ""strike"": 64800.0, ""side"": 1, ""entry_premium"": 39.4430969, ""symbol"": ""C-BTC-64800-070826""}, {""type"": ""put"", ""strike"": 64000.0, ""side"": 1, ""entry_premium"": 36.33932095, ""symbol"": ""P-BTC-64000-070826""}]",-0.0758,0.0758,1320,settled,64414.6,-0.0758,0.0031,-0.0789,2026-08-07,"{""entry_spot"": 64414.6, ""entry_iv"": 21.25, ""qty"": 1320, ""pop"": 0.337, ""why"": ""cheap strangle: \u00b1400 premiums \u2264 100"", ""expiry_type"": ""daily"", ""net_delta"": 0.0, ""net_theta"": -0.4441, ""net_vega"": 0.0083, ""net_gamma"": 0.0, ""bias"": ""Neutral"", ""pcr"": 0.85, ""max_pain"": 64400.0, ""skew"": 0.7, ""support"": 63000.0, ""resistance"": 72000.0}"
ETH-long_strangle-20260807062005,2026-08-07T06:20:05.566033,ETH,long_strangle,2026-08-07,"[{""type"": ""call"", ""strike"": 1910.0, ""side"": 1, ""entry_premium"": 3.17484153, ""symbol"": ""C-ETH-1910-070826""}, {""type"": ""put"", ""strike"": 1890.0, ""side"": 1, ""entry_premium"": 1.03585756, ""symbol"": ""P-ETH-1890-070826""}]",-0.0421,0.0421,2370,settled,1904.4,-0.0421,0.0017,-0.0438,2026-08-07,"{""entry_spot"": 1904.4, ""entry_iv"": 27.6, ""qty"": 2370, ""pop"": 0.492, ""why"": ""major event ahead \u2014 long vol into the move"", ""expiry_type"": ""daily"", ""net_delta"": 0.002, ""net_theta"": -0.1757, ""net_vega"": 0.0029, ""net_gamma"": 0.00043, ""bias"": ""Slightly Bullish"", ""pcr"": 0.68, ""max_pain"": 1900.0, ""skew"": 0.1, ""support"": 1880.0, ""resistance"": 2200.0}"
BTC-long_strangle-20260807075133,2026-08-07T07:51:33.593804,BTC,long_strangle,2026-08-07,"[{""type"": ""call"", ""strike"": 64600.0, ""side"": 1, ""entry_premium"": 33.77149273, ""symbol"": ""C-BTC-64600-070826""}, {""type"": ""put"", ""strike"": 64200.0, ""side"": 1, ""entry_premium"": 58.55108639, ""symbol"": ""P-BTC-64200-070826""}]",-0.0923,0.0923,1080,settled,64367.9,-0.0923,0.0038,-0.0961,2026-08-07,"{""entry_spot"": 64367.9, ""entry_iv"": 17.55, ""qty"": 1080, ""pop"": 0.504, ""why"": ""major event ahead \u2014 long vol into the move"", ""expiry_type"": ""daily"", ""net_delta"": -0.0001, ""net_theta"": -0.5494, ""net_vega"": 0.0089, ""net_gamma"": 0.0, ""bias"": ""Neutral"", ""pcr"": 0.84, ""max_pain"": 64400.0, ""skew"": 1.9, ""support"": 63000.0, ""resistance"": 72000.0}"
BTC-cheap_strangle-20260807075134,2026-08-07T07:51:34.101961,BTC,cheap_strangle,2026-08-07,"[{""type"": ""call"", ""strike"": 64800.0, ""side"": 1, ""entry_premium"": 24.0743017, ""symbol"": ""C-BTC-64800-070826""}, {""type"": ""put"", ""strike"": 64000.0, ""side"": 1, ""entry_premium"": 17.01828187, ""symbol"": ""P-BTC-64000-070826""}]",-0.0411,0.0411,2430,settled,64367.9,-0.0411,0.0017,-0.0428,2026-08-07,"{""entry_spot"": 64367.9, ""entry_iv"": 17.55, ""qty"": 2430, ""pop"": 0.242, ""why"": ""cheap strangle: \u00b1400 premiums \u2264 100"", ""expiry_type"": ""daily"", ""net_delta"": 0.0, ""net_theta"": -0.3995, ""net_vega"": 0.0056, ""net_gamma"": 0.0, ""bias"": ""Neutral"", ""pcr"": 0.84, ""max_pain"": 64400.0, ""skew"": 1.9, ""support"": 63000.0, ""resistance"": 72000.0}"
ETH-long_strangle-20260807075134,2026-08-07T07:51:34.997002,ETH,long_strangle,2026-08-07,"[{""type"": ""call"", ""strike"": 1910.0, ""side"": 1, ""entry_premium"": 1.99285988, ""symbol"": ""C-ETH-1910-070826""}, {""type"": ""put"", ""strike"": 1890.0, ""side"": 1, ""entry_premium"": 0.73911104, ""symbol"": ""P-ETH-1890-070826""}]",-0.0273,0.0273,3660,settled,1903.11,-0.0273,0.0011,-0.0284,2026-08-07,"{""entry_spot"": 1903.11, ""entry_iv"": 23.25, ""qty"": 3660, ""pop"": 0.407, ""why"": ""major event ahead \u2014 long vol into the move"", ""expiry_type"": ""daily"", ""net_delta"": 0.0015, ""net_theta"": -0.184, ""net_vega"": 0.0023, ""net_gamma"": 0.00047, ""bias"": ""Neutral"", ""pcr"": 0.7, ""max_pain"": 1900.0, ""skew"": 0.2, ""support"": 1880.0, ""resistance"": 2200.0}"
BTC-long_strangle-20260807085353,2026-08-07T08:53:53.430787,BTC,long_strangle,2026-08-07,"[{""type"": ""call"", ""strike"": 64800.0, ""side"": 1, ""entry_premium"": 36.64740299, ""symbol"": ""C-BTC-64800-070826""}, {""type"": ""put"", ""strike"": 64400.0, ""side"": 1, ""entry_premium"": 41.63162175, ""symbol"": ""P-BTC-64400-070826""}]",-0.0783,0.0783,1280,settled,64588.1,-0.0783,0.0032,-0.0815,2026-08-07,"{""entry_spot"": 64588.1, ""entry_iv"": 13.2, ""qty"": 1280, ""pop"": 0.476, ""why"": ""major event ahead \u2014 long vol into the move"", ""expiry_type"": ""daily"", ""net_delta"": -0.0, ""net_theta"": -0.6707, ""net_vega"": 0.0075, ""net_gamma"": 0.0, ""bias"": ""Neutral"", ""pcr"": 0.97, ""max_pain"": 64500.0, ""skew"": 0.2, ""support"": 63000.0, ""resistance"": 72000.0}"
BTC-cheap_strangle-20260807085354,2026-08-07T08:53:54.008220,BTC,cheap_strangle,2026-08-07,"[{""type"": ""call"", ""strike"": 65000.0, ""side"": 1, ""entry_premium"": 18.99919405, ""symbol"": ""C-BTC-65000-070826""}, {""type"": ""put"", ""strike"": 64200.0, ""side"": 1, ""entry_premium"": 21.0564835, ""symbol"": ""P-BTC-64200-070826""}]",-0.0401,0.0401,2500,settled,64588.1,-0.0401,0.0017,-0.0417,2026-08-07,"{""entry_spot"": 64588.1, ""entry_iv"": 13.2, ""qty"": 2500, ""pop"": 0.239, ""why"": ""cheap strangle: \u00b1400 premiums \u2264 100"", ""expiry_type"": ""daily"", ""net_delta"": -0.0, ""net_theta"": -0.5241, ""net_vega"": 0.0049, ""net_gamma"": 0.0, ""bias"": ""Neutral"", ""pcr"": 0.97, ""max_pain"": 64500.0, ""skew"": 0.2, ""support"": 63000.0, ""resistance"": 72000.0}"
ETH-long_strangle-20260807085355,2026-08-07T08:53:55.362031,ETH,long_strangle,2026-08-07,"[{""type"": ""call"", ""strike"": 1920.0, ""side"": 1, ""entry_premium"": 0.68246977, ""symbol"": ""C-ETH-1920-070826""}, {""type"": ""put"", ""strike"": 1900.0, ""side"": 1, ""entry_premium"": 0.74312139, ""symbol"": ""P-ETH-1900-070826""}]",-0.0143,0.0143,7010,settled,1909.99,-0.0143,0.0006,-0.0148,2026-08-07,"{""entry_spot"": 1909.99, ""entry_iv"": 19.05, ""qty"": 7010, ""pop"": 0.291, ""why"": ""major event ahead \u2014 long vol into the move"", ""expiry_type"": ""daily"", ""net_delta"": -0.0001, ""net_theta"": -0.1678, ""net_vega"": 0.0016, ""net_gamma"": 0.00048, ""bias"": ""Slightly Bearish"", ""pcr"": 0.78, ""max_pain"": 1900.0, ""skew"": 0.8, ""support"": 1880.0, ""resistance"": 2200.0}"
BTC-long_strangle-20260807095706,2026-08-07T09:57:06.508331,BTC,long_strangle,2026-08-07,"[{""type"": ""call"", ""strike"": 65000.0, ""side"": 1, ""entry_premium"": 35.02512286, ""symbol"": ""C-BTC-65000-070826""}, {""type"": ""put"", ""strike"": 64600.0, ""side"": 1, ""entry_premium"": 24.76515471, ""symbol"": ""P-BTC-64600-070826""}]",-0.0598,0.0598,1670,settled,64838.7,-0.0598,0.0025,-0.0623,2026-08-07,"{""entry_spot"": 64838.7, ""entry_iv"": 12.2, ""qty"": 1670, ""pop"": 0.427, ""why"": ""major event ahead \u2014 long vol into the move"", ""expiry_type"": ""daily"", ""net_delta"": 0.0001, ""net_theta"": -0.8344, ""net_vega"": 0.0057, ""net_gamma"": 0.0, ""bias"": ""Neutral"", ""pcr"": 1.06, ""max_pain"": 64800.0, ""skew"": 1.5, ""support"": 63000.0, ""resistance"": 72000.0}"
